case_id,pressure_mpa,inner_radius_mm,cylindrical_length_mm,boss_radius_mm,dome_shape,dome_radius_factor,helical_angle_min_deg,helical_angle_max_deg,transition_angle_max_deg,hoop_angle_deg,helical_pairs,transition_pairs,hoop_pairs,total_thickness_mm,layer_count,python_fiber_stress_ratio_max,calculix_fiber_stress_ratio_max,fiber_correction_ratio_calculix_over_python,python_fiber_proxy_pressure_mpa,calculix_fiber_proxy_pressure_mpa,python_raw_max_combined,calculix_raw_max_combined,python_raw_critical_zone,calculix_raw_critical_zone,calculix_fiber_proxy_zone,calculix_fiber_proxy_ply,calculix_fiber_proxy_ply_name,calculix_fiber_proxy_angle_deg,calculix_fiber_proxy_sigma_11_mpa,calculix_fiber_proxy_tau_12_mpa,calculix_max_matrix_tension_hashin,calculix_max_matrix_compression_hashin,calculix_max_matrix_stress_ratio_abs,calculix_max_shear_ratio_abs,criterion_interpretation
11l_0292,70.0,90.41,366.79,30.25,isotensoid_like,1.124,23.45,23.45,48.13,87.49,4,1,3,15.487999999999996,16,0.3372620501949739,0.4783263375634906,1.418263149639772,207.55374036163403,146.34360373415265,0.7723608734768909,95.92276041313306,cylinder,right_dome,left_dome,5,helical_3_plus,80.11142871159899,956.6526751269812,11.205987559957528,95.92276041313306,0.30287190660668595,9.793319513743583,3.706762583814533,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0293,70.0,81.43,473.1,26.95,variable_contour,1.128,25.52,25.52,55.74,87.78,4,2,3,16.233999999999998,18,0.36470407753736367,0.48496246797396536,1.3297423797634433,191.93643370446975,144.3410668302642,0.6125205299520706,116.95262038245215,cylinder,cylinder,cylinder,14,hoop_1_minus,-87.78,969.9249359479307,-35.98897792170229,116.95262038245215,0.8430124184310571,10.061935041327926,3.9635947833436935,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0294,70.0,77.68,492.33,23.61,hemispherical,1.006,17.42,17.42,41.84,86.75,5,2,2,17.538,18,0.4851456811330794,0.6262291633280065,1.2908064271857895,144.28655705336155,111.78016627011569,1.0755827313139663,105.45908053310802,cylinder,right_dome,cylinder,17,hoop_2_plus,86.75,1252.458326656013,72.25923172388421,105.45908053310802,0.7061621110854527,9.322130955906355,4.495921930179616,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0295,70.0,90.18,372.87,28.04,isotensoid_like,1.153,24.0,24.0,54.75,86.94,4,2,2,17.28,16,0.3580115729238728,0.43333031993928073,1.2103807606002268,195.5244056171467,161.53958488251772,0.604109621465116,91.2502405812859,cylinder,junction,left_dome,5,helical_3_plus,87.43744126687687,866.6606398785615,-20.650802925370915,91.2502405812859,0.11835500082290433,9.308036586491653,2.686150149674656,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0296,70.0,89.95,375.22,30.04,variable_contour,1.152,25.23,25.23,55.31,87.72,4,1,2,11.812,14,0.5041503631267754,0.5678722969495601,1.126394699842279,138.84746520037228,123.26715068866545,0.9191890694428981,136.502165521357,cylinder,junction,junction,12,hoop_1_minus,-87.72,1135.7445938991202,10.08652726395973,136.502165521357,0.0244586923626871,10.817253714733095,4.739274882587965,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0297,70.0,85.61,398.99,25.53,hemispherical,1.034,25.59,25.59,40.16,88.8,5,2,3,23.264000000000003,20,0.2786396807067847,0.30407016410727755,1.0912665537657344,251.22050033376868,230.21002473397434,0.43531093167161633,61.67857240996625,cylinder,junction,junction,15,hoop_1_plus,88.8,608.1403282145551,7.40905474071077,61.67857240996625,0.12051661926188668,7.068289820006271,3.4365340604370807,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0298,70.0,88.6,389.78,28.53,isotensoid_like,1.156,23.79,23.79,47.23,86.97,4,2,3,14.877999999999993,18,0.38000989498892174,0.5397130850827583,1.420260609525687,184.20572970090865,129.69854156725953,0.662697459074066,195.3949017570569,cylinder,right_dome,boss,6,helical_3_minus,-87.43744126687687,1079.4261701655166,39.31102657873212,195.3949017570569,1.582446957392532,13.817519031893346,3.520161435009745,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0299,70.0,89.42,355.7,27.65,variable_contour,1.034,14.17,14.17,39.36,88.3,4,2,3,19.413999999999994,18,0.3957105531993563,0.6985275883211504,1.7652488230942807,176.89697541307288,100.21078790637152,0.770600112082315,288.5778857165599,cylinder,left_dome,left_dome,18,hoop_3_minus,-88.3,1397.0551766423007,-28.997242890036183,288.5778857165599,1.6760597231235344,15.989143501641149,6.297455552862777,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0300,70.0,88.33,385.11,31.0,hemispherical,1.101,15.8,15.8,30.65,87.5,5,1,2,15.970000000000004,16,0.6150793968993878,0.8116949939482104,1.319658889632722,113.8064457253318,86.23929003123345,1.7728730217539812,155.50466272637985,cylinder,boss,left_dome,15,hoop_2_plus,87.5,1623.389987896421,-38.97049514916808,155.50466272637985,0.24086092383752666,11.943831800156197,5.064772600353697,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0301,70.0,78.41,510.43,23.19,isotensoid_like,1.087,18.44,18.44,55.56,86.89,4,2,2,17.764000000000003,16,0.25959174583130445,0.4023579987870803,1.549964531801995,269.65418247731753,173.9744213138971,0.5607729966559821,76.10660788540872,cylinder,left_dome,cylinder,14,hoop_1_minus,-86.89,804.7159975741606,-39.626761365005294,76.10660788540872,2.233029519937449,8.718232812061949,4.773177151620926,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0302,70.0,88.28,379.13,26.45,variable_contour,1.07,23.67,23.67,52.72,88.52,4,2,2,15.852000000000002,16,0.340786277214622,0.3972979170968158,1.1658272168236503,205.4073320444035,176.19020132678423,0.6614720306162496,72.18751572642505,cylinder,junction,junction,14,hoop_1_minus,-88.52,794.5958341936315,7.556298011692193,72.18751572642505,0.004124581033138978,8.432608755516844,3.0062780539891514,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0303,70.0,80.58,480.84,28.12,hemispherical,1.099,12.2,12.2,30.92,87.0,5,2,3,20.228,20,0.39031567887732904,0.8099045075863858,2.07499865215747,179.34201413927843,86.42994247384613,0.8202195966404178,190.89417558490538,cylinder,left_dome,left_dome,16,hoop_1_minus,-87.0,1619.8090151727715,-25.388888170601852,190.89417558490538,0.26270759201623123,13.233879700388881,4.154079656363455,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0304,70.0,86.46,411.8,25.01,isotensoid_like,1.143,20.83,20.83,42.85,87.27,4,1,3,16.054,16,0.4387084480336909,0.4892294956739145,1.1151585930625703,159.55927065854976,143.0821334751595,0.8103417891961927,66.23660969629955,cylinder,cylinder,cylinder,12,hoop_1_minus,-87.27,978.4589913478289,-43.48397138156556,66.23660969629955,1.0346546620653312,7.527692457444122,3.698385270435439,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0305,70.0,79.08,503.09,23.63,variable_contour,1.104,23.76,23.76,53.94,86.5,4,2,3,19.723999999999997,18,0.27807955622091585,0.3611251999047506,1.298639874187157,251.7265237016907,193.8385912100928,0.43772065337660065,45.555645939828295,cylinder,junction,junction,13,hoop_1_plus,86.5,722.2503998095012,1.0221626783825082,45.555645939828295,0.07118419196221606,6.245526239057451,3.6639562811079633,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0306,70.0,91.37,359.6,32.76,hemispherical,1.14,12.84,12.84,43.13,88.29,5,2,2,17.772000000000002,18,0.4164024942331878,1.1006968790326008,2.6433484291671996,168.10658189957815,63.596073845074216,0.8071095825275012,806.7913590913329,cylinder,left_dome,left_dome,17,hoop_2_plus,88.29,2201.393758065202,-61.08052546397667,806.7913590913329,0.2049453170008177,27.39992110230452,9.524094070878563,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0307,70.0,95.85,303.34,32.67,isotensoid_like,1.063,16.8,16.8,53.89,88.45,4,2,2,17.08,16,0.43147286083910763,0.7174297637635638,1.6627459775067683,162.23500097750616,97.57052681057877,0.8245951824715457,287.9142380625995,cylinder,left_dome,left_dome,16,hoop_2_minus,-88.45,1434.8595275271277,24.09092085750605,287.9142380625995,0.9201699953107387,15.578256542098279,6.819738179752425,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0308,70.0,83.22,420.21,26.99,variable_contour,1.016,18.69,18.69,47.79,88.75,4,1,2,16.253999999999998,14,0.37064893613171196,0.4952874214414679,1.3362709916573592,188.8579547281505,141.33207703170484,0.6505825618957367,119.75020514475182,cylinder,left_dome,left_dome,14,hoop_2_minus,-88.75,990.5748428829359,42.963509167748306,119.75020514475182,0.5585720751487444,9.808370219939748,4.8781364939567995,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0309,70.0,90.08,363.47,30.63,hemispherical,1.085,17.01,17.01,55.22,87.85,5,2,3,17.326,20,0.3554485675571515,0.7943453618469518,2.234768780490954,196.93425825592874,88.12287874035204,0.6355717133554963,369.4266125484655,cylinder,left_dome,left_dome,20,hoop_3_minus,-87.85,1588.6907236939037,29.985660197456465,369.4266125484655,3.5056053615599914,17.46116560541476,8.033324856418176,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0310,70.0,89.7,377.42,29.84,isotensoid_like,1.149,23.14,23.14,54.47,88.39,4,2,3,14.078000000000001,18,0.41038029142191124,0.47965980880360815,1.168817847323157,170.5734935697317,145.93676333774462,0.7307057556849174,196.7724528150636,cylinder,cylinder,cylinder,14,hoop_1_minus,-88.39,959.3196176072163,-24.813020115120604,196.7724528150636,3.647050613853409,12.598983975694786,6.167499946919302,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0311,70.0,95.61,291.64,27.59,variable_contour,1.027,13.04,13.04,37.68,89.44,4,2,3,22.64,18,0.29350752148458126,0.7996031310287297,2.7243020110158747,238.49473991649407,87.54342908830469,0.4994530195802982,226.29614389325246,cylinder,boss,left_dome,17,hoop_3_plus,89.44,1599.2062620574595,95.86341488011503,226.29614389325246,0.20370890983937368,14.259793361677762,5.465155630591844,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0312,70.0,79.58,497.05,28.24,hemispherical,1.111,25.88,25.88,46.79,87.28,5,1,2,15.448,16,0.31071546270508393,0.43248818683530255,1.3919107310272465,225.2865029328798,161.85413181391002,0.6474445168521321,70.22602882674555,cylinder,left_dome,cylinder,14,hoop_1_minus,-87.28,864.9763736706051,-39.31365732724775,70.22602882674555,0.2826690520465273,8.372066543820756,2.8204091385659025,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0313,70.0,79.86,497.61,24.79,isotensoid_like,1.15,20.27,20.27,33.91,87.6,4,2,2,15.671999999999999,16,0.4753264166630547,0.5837575542503053,1.228119317138888,147.26722005358477,119.91279511559895,0.9261782356044227,42.56496931807548,cylinder,right_dome,cylinder,16,hoop_2_minus,-87.6,1167.5151085006105,-2.442879612250378,42.56496931807548,5.782050446198256,6.2943867756155365,2.5115665953295885,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0314,70.0,95.22,284.48,33.53,variable_contour,1.011,15.93,15.93,35.02,88.85,4,2,2,12.503999999999996,16,0.563533180368903,0.6598361710331586,1.170891429323138,124.21628830120747,106.08693956621893,1.2371886764313564,592.7827838481707,cylinder,boss,left_dome,9,transition_1_plus,87.43744126687687,1319.6723420663172,-85.68695306199645,592.7827838481707,2.6075793524955673,22.815110997480424,9.262049634833533,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0315,70.0,95.19,309.82,29.94,hemispherical,1.066,16.53,16.53,33.67,87.25,5,2,3,20.922,20,0.28942009327453855,0.7459968327030096,2.577557156666973,241.86295846985058,93.83417855323233,0.5724609631368701,93.59621304862975,cylinder,left_dome,left_dome,19,hoop_3_plus,87.25,1491.9936654060193,-13.726139701983923,93.59621304862975,0.37462185595875663,9.467084748260335,3.256394700946545,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0316,70.0,85.24,418.89,27.3,isotensoid_like,1.093,23.73,23.73,47.7,87.03,4,1,3,22.789999999999996,16,0.2389688329475476,0.3109682270090165,1.3012919851237355,292.9252285186689,225.10338330472058,0.45902340914999357,36.09501217853225,cylinder,junction,boss,11,hoop_1_plus,87.03,621.936454018033,-19.70209496123146,36.09501217853225,0.03292471688543327,5.73226972600845,2.0446738534549103,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0317,70.0,87.52,401.41,31.19,variable_contour,1.153,23.85,23.85,48.25,87.34,4,2,3,18.63,18,0.35165600027922095,0.385270182561459,1.0955882517447386,199.05817032673633,181.69067622780145,0.5928795340280213,60.379338997943655,cylinder,cylinder,cylinder,14,hoop_1_minus,-87.34,770.540365122918,-33.26594995190889,60.379338997943655,0.36348549155961496,7.129327264545606,3.090636140497669,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0318,70.0,76.11,527.52,24.46,hemispherical,1.018,15.68,15.68,54.31,88.67,5,2,2,21.811999999999998,18,0.2677667941539128,0.5678738350850305,2.1207776598266914,261.421511286287,123.26681680891066,0.471345437104344,62.21388062239918,cylinder,left_dome,left_dome,16,hoop_1_minus,-88.67,1135.7476701700612,6.85985999434547,62.21388062239918,0.8428581328915731,7.310553961941166,3.111460954364409,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0319,70.0,78.16,522.91,27.02,isotensoid_like,1.149,25.67,25.67,37.02,86.53,4,2,2,17.992000000000004,16,0.35717891478751096,0.4676623107823698,1.309322279173692,195.98021356228054,149.6806528687214,0.6093107561699543,34.70057238130302,cylinder,left_dome,cylinder,16,hoop_2_minus,-86.53,935.3246215647396,-4.214820801240003,34.70057238130302,0.18759051799092774,5.853834044524964,1.7352826470581622,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0320,70.0,92.85,314.63,26.54,variable_contour,1.022,19.99,19.99,36.68,87.8,4,1,2,16.331999999999997,14,0.3937541787875454,0.42342039033949663,1.0753419599083367,177.77589107890918,165.32033316551974,0.6834317618079329,149.4747216711697,cylinder,junction,junction,12,hoop_1_minus,-87.8,846.8407806789933,0.3837242081567227,149.4747216711697,4.899397405335199,11.400105741451839,4.462728438537579,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0321,70.0,84.96,393.28,27.75,hemispherical,1.01,13.83,13.83,49.75,89.23,5,2,3,24.548000000000002,20,0.2466665380100648,0.6731656001868719,2.7290511539080526,283.78393180003917,103.98629992466621,0.40654661944066456,210.63448062264146,cylinder,left_dome,left_dome,18,hoop_2_minus,-89.23,1346.3312003737437,31.910390495203725,210.63448062264146,0.14872311395888482,13.818514362783237,5.175893707465538,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0322,70.0,88.94,364.94,26.75,isotensoid_like,1.045,21.72,21.72,46.5,87.67,4,2,3,15.263999999999998,18,0.3656487088605432,0.453878435452976,1.241296425925801,191.4405775372167,154.22631817733128,0.6967019405428743,71.00976816816596,cylinder,left_dome,cylinder,3,helical_2_plus,21.72,907.756870905952,-2.1128023205787514,71.00976816816596,0.7700847733657872,8.311557454605783,2.785893904745049,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0323,70.0,82.83,452.44,23.31,variable_contour,1.115,14.94,14.94,46.68,88.85,4,2,3,20.075999999999997,18,0.2888495269552022,0.6067239837085079,2.1004846021527497,242.34071191972671,115.37371503288145,0.4795223702894346,183.49402006969225,cylinder,left_dome,left_dome,16,hoop_2_minus,-88.85,1213.4479674170157,-86.32151040485236,183.49402006969225,1.7779897233868032,12.278694800940032,5.752129946121597,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0324,70.0,94.11,330.21,26.83,hemispherical,1.119,18.9,18.9,45.18,89.49,5,1,2,17.03,16,0.4228234955116923,0.4242926460599937,1.0034746189932597,165.55371388547707,164.98046961224543,0.7733037841664778,69.3324901629512,cylinder,left_dome,cylinder,13,hoop_1_plus,89.49,848.5852921199875,0.5474303109533298,69.3324901629512,10.466621489765265,8.239687708843613,4.06646451589608,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0325,70.0,91.71,350.53,26.08,isotensoid_like,1.105,19.56,19.56,34.88,89.32,4,2,2,16.84,16,0.35780975147962996,0.36204377431394597,1.0118331678128036,195.6346905318624,193.34678557212132,0.6441610592352609,62.01470730138908,cylinder,cylinder,cylinder,13,hoop_1_plus,89.32,724.0875486278919,0.4327188048373779,62.01470730138908,0.009771806533184999,7.033317030355857,3.9533242388556227,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0326,70.0,81.91,468.25,25.83,variable_contour,1.142,24.95,24.95,44.59,87.16,4,2,2,17.312000000000005,16,0.4506215635530928,0.5383427726267701,1.1946671357269432,155.34099044896797,130.02867979158438,0.844644337631784,59.10733813426196,cylinder,cylinder,cylinder,16,hoop_2_minus,-87.16,1076.68554525354,-3.76064236754357,59.10733813426196,0.49037014631553066,7.663267761495315,1.7246529320880626,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0327,70.0,82.24,462.88,25.79,hemispherical,1.134,22.17,22.17,53.13,87.09,5,2,3,21.024,20,0.23425404784670806,0.3265723001415491,1.3940945872374106,298.8208769216523,214.34763441253065,0.5215810088421617,43.76732888874495,cylinder,left_dome,left_dome,16,hoop_1_minus,-87.09,653.1446002830982,13.24808921136697,43.76732888874495,0.0,6.615061904846473,2.782368490049148,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0328,70.0,90.71,319.85,27.38,isotensoid_like,1.004,13.32,13.32,30.01,88.22,4,1,3,16.81,16,0.36656051971832077,0.5983781584996468,1.632413002249843,190.964373505883,116.98287948128929,0.6472318435892888,338.2361486579271,cylinder,boss,left_dome,16,hoop_3_minus,-88.22,1196.7563169992936,31.052907643187098,338.2361486579271,2.189603016323448,17.495627733384016,6.613345366906053,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0329,70.0,92.98,313.02,30.79,variable_contour,1.021,15.13,15.13,48.94,89.38,4,2,3,20.756,18,0.3039875030306674,0.6543608923373745,2.152591425021048,230.2726240457922,106.97460807897654,0.5196845641474345,301.18670001663867,cylinder,left_dome,left_dome,18,hoop_3_minus,-89.38,1308.721784674749,2.450133782186553,301.18670001663867,1.3392422336944485,16.306321759571517,7.275856497421503,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0330,70.0,87.64,355.39,28.04,hemispherical,1.005,14.25,14.25,39.32,88.0,5,2,2,22.178000000000004,18,0.3462056729348183,0.645437511651502,1.864318126794593,202.19194967720594,108.45356635825011,0.6735490249296379,97.91190171817941,cylinder,left_dome,left_dome,17,hoop_2_plus,88.0,1290.875023303004,-7.9358968276523125,97.91190171817941,0.7521991289745648,9.272062006968046,3.7025315676012602,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0331,70.0,84.15,431.76,24.23,isotensoid_like,1.091,23.05,23.05,43.93,87.33,4,2,2,18.204,16,0.3378243347629019,0.387219497951646,1.1462155271419732,207.20828192891636,180.77602075900953,0.5626035314163443,63.351524009945955,cylinder,junction,junction,14,hoop_1_minus,-87.33,774.438995903292,-0.2940970112219754,63.351524009945955,0.0,7.957575436348902,2.0820887802020565,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0332,70.0,84.28,426.8,28.01,variable_contour,1.073,20.66,20.66,52.31,89.05,4,1,2,15.738000000000005,14,0.46200275421091236,0.5383561883553326,1.1652661882391366,151.51424826364513,130.0254395028849,0.8826211605917614,80.33016216831122,cylinder,left_dome,cylinder,12,hoop_1_minus,-89.05,1076.7123767106652,-15.22697298841639,80.33016216831122,4.159565992814394,8.55364392992197,3.7128160919535675,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0333,70.0,84.23,421.53,30.23,hemispherical,1.049,17.2,17.2,46.19,87.14,5,2,3,25.54399999999999,20,0.22038711449915382,0.6234166184981628,2.828734429029227,317.62292527437563,112.28446262570444,0.3939172891274104,196.61479424115873,cylinder,left_dome,left_dome,18,hoop_2_minus,-87.14,1246.8332369963255,-26.522022043115943,196.61479424115873,0.7292141900878388,12.880183160555315,5.736894641127469,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0334,70.0,87.9,396.59,24.69,isotensoid_like,1.151,25.48,25.48,40.96,89.42,4,2,3,18.112,18,0.2931732834208534,0.42492826210203827,1.4494099091971118,238.76664061340898,164.733688584806,0.6002462339071118,94.13929520058574,cylinder,left_dome,boss,7,helical_4_plus,87.43744126687687,849.8565242040765,-77.4426745806031,94.13929520058574,0.00638386763109138,9.692792705522118,3.7796215577232983,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0335,70.0,93.16,339.15,26.92,variable_contour,1.12,19.61,19.61,46.11,87.79,4,2,3,21.492000000000004,18,0.24755197491356867,0.43731280970236913,1.7665494684704266,282.76890145772455,160.0684874692816,0.6285584740413356,133.33051847933166,cylinder,boss,left_dome,16,hoop_2_minus,-87.79,874.6256194047382,56.254575197320634,133.33051847933166,0.07188783848166831,10.310602243369528,5.2160595922271895,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0336,70.0,89.56,377.12,28.45,hemispherical,1.136,16.04,16.04,41.92,86.97,5,1,2,14.030000000000001,16,0.4128640094239592,0.713413325211532,1.7279620139496021,169.5473531288576,98.11983814466112,0.7710914314237268,561.9052513100305,cylinder,boss,left_dome,16,hoop_2_minus,-86.97,1426.826650423064,9.904075394028284,561.9052513100305,1.2710812562057994,21.51866076314964,9.942458964990232,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0337,70.0,88.99,326.75,32.04,isotensoid_like,1.0,12.0,12.0,38.23,86.63,4,2,2,13.624000000000002,16,0.5979988611123906,0.8026410188927942,1.3422116179280517,117.05707912183445,87.21208903148475,1.5791661842651392,752.1659592470259,cylinder,left_dome,left_dome,16,hoop_2_minus,-86.63,1605.2820377855883,-20.62196373814565,752.1659592470259,0.7381965982480175,26.50286010044663,7.951590960884457,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0338,70.0,78.36,520.72,21.94,variable_contour,1.16,12.0,12.0,41.66,86.57,4,2,2,19.671999999999997,16,0.30660642273981004,0.7436243765819112,2.4253385494568063,228.30571967307696,94.13354672658369,0.5493122109786471,210.42818816690863,cylinder,left_dome,left_dome,14,hoop_1_minus,-86.57,1487.2487531638224,-105.14306495179262,210.42818816690863,2.100751596039129,13.627114854924582,5.1913157496730395,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0339,70.0,76.97,542.75,27.71,hemispherical,1.16,12.0,12.0,36.9,87.4,5,2,3,20.166000000000007,20,0.34808705642329674,0.9059859164050748,2.6027566945877365,201.0991179024922,77.26389420903796,0.7032742309884857,245.7357195639873,cylinder,boss,left_dome,13,transition_2_plus,87.43744126687687,1811.9718328101494,-3.67067849856095,245.7357195639873,1.193028111029851,15.119376037210234,4.720908423211909,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0340,70.0,85.72,364.88,24.0,isotensoid_like,1.0,26.0,26.0,38.32,89.36,4,1,3,16.494000000000003,16,0.3189171086885307,0.4022345972168273,1.2612512350651854,219.49277129677375,174.0277949344721,0.6413451748933731,92.33775962000462,cylinder,right_dome,cylinder,12,hoop_1_minus,-89.36,804.4691944336546,-6.249696184823816,92.33775962000462,0.0,8.83582942041196,3.859146108299606,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0341,70.0,83.17,398.34,29.94,variable_contour,1.0,26.0,26.0,52.26,87.99,4,2,3,22.127999999999997,18,0.24837043645539367,0.3038378161346095,1.2233252091948452,281.83708576190276,230.38606876040689,0.40786853981071547,31.200553549864242,cylinder,right_dome,cylinder,14,hoop_1_minus,-87.99,607.6756322692189,-25.51498072185301,31.200553549864242,0.5284111160289487,5.579536298895623,2.13698243556881,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0342,70.0,81.8,471.6,22.9,hemispherical,1.16,26.0,26.0,32.38,86.78,5,2,2,16.98,18,0.33002318502085487,0.4080217446487645,1.2363426667219781,212.10631003266195,171.55948406685476,0.5265106673975116,112.56100037392343,cylinder,cylinder,cylinder,16,hoop_1_minus,-86.78,816.043489297529,-29.098340844185394,112.56100037392343,0.27568509254157314,9.860176138679316,3.9163665415972604,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0343,70.0,88.42,392.41,31.83,isotensoid_like,1.16,26.0,26.0,41.39,86.99,4,2,2,11.207999999999998,16,0.5833358761404711,0.6695799230944304,1.1478462931588853,119.99947691052614,104.5431584574676,1.156349266059963,272.6152740634574,cylinder,cylinder,cylinder,14,hoop_1_minus,-86.99,1339.1598461888607,-56.294354956405996,272.6152740634574,0.910017918316066,15.32352958947396,6.148553893719513,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0344,70.0,95.76,257.13,26.81,variable_contour,1.0,12.0,12.0,33.76,89.26,4,1,2,16.815999999999995,14,0.40835110222026433,0.5146126088478394,1.26022093744774,171.42111192892543,136.02464999200512,0.7531116357155127,302.4362751020062,cylinder,left_dome,left_dome,14,hoop_2_minus,-89.26,1029.2252176956788,-14.513159158950666,302.4362751020062,0.513058666763619,16.711610200978622,5.874626256818432,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0345,70.0,89.81,317.65,32.33,hemispherical,1.0,12.0,12.0,32.03,86.66,5,2,3,19.773999999999997,20,0.33029322101270736,0.6540132506045302,1.9800989211927191,211.9328994563497,107.03147059374751,0.5747188154121158,392.66147125294293,cylinder,left_dome,left_dome,20,hoop_3_minus,-86.66,1308.0265012090604,-14.404811932639788,392.66147125294293,1.9664190701202022,19.346541496935462,5.935321867382549,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
